CUBS,Customers Bancorp  Inc,http://www.nasdaq.com/symbol/cubs
CSI,Cutwater Select Income Fund,http://www.nasdaq.com/symbol/csi
CVT,CVENT  INC.,http://www.nasdaq.com/symbol/cvt
CVI,CVR Energy Inc.,http://www.nasdaq.com/symbol/cvi
UAN,CVR Partners  LP,http://www.nasdaq.com/symbol/uan
CVRR,CVR Refining  LP,http://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,http://www.nasdaq.com/symbol/cvs
CELP,Cypress Energy Partners  L.P.,http://www.nasdaq.com/symbol/celp
CYS,CYS Investments  Inc.,http://www.nasdaq.com/symbol/cys
CYS.PRA,CYS Investments  Inc.,http://www.nasdaq.com/symbol/cys.pra
CYS.PRB,CYS Investments  Inc.,http://www.nasdaq.com/symbol/cys.prb
DHI,D.R. Horton  Inc.,http://www.nasdaq.com/symbol/dhi
CB,D/B/A Chubb Limited New,http://www.nasdaq.com/symbol/cb
DAN,Dana Incorporated,http://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,http://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,http://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,http://www.nasdaq.com/symbol/dq
DRI,Darden Restaurants  Inc.,http://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,http://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,http://www.nasdaq.com/symbol/dva
DPM,DCP Midstream Partners  LP,http://www.nasdaq.com/symbol/dpm
DCT,DCT Industrial Trust Inc,http://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,http://www.nasdaq.com/symbol/ddr
DDR.PRJ,DDR Corp.,http://www.nasdaq.com/symbol/ddr.prj
DDR.PRK,DDR Corp.,http://www.nasdaq.com/symbol/ddr.prk
DF,Dean Foods Company,http://www.nasdaq.com/symbol/df
DECK,Deckers Outdoor Corporation,http://www.nasdaq.com/symbol/deck
DE,Deere & Company,http://www.nasdaq.com/symbol/de
DEX,Delaware Enhanced Global Dividend,http://www.nasdaq.com/symbol/dex
DDF,Delaware Investments Dividend & Income Fund  Inc.,http://www.nasdaq.com/symbol/ddf
DKL,Delek Logistics Partners  L.P.,http://www.nasdaq.com/symbol/dkl
DK,Delek US Holdings  Inc.,http://www.nasdaq.com/symbol/dk
DVMT,Dell Technologies Inc.,http://www.nasdaq.com/symbol/dvmt
DLPH,Delphi Automotive plc,http://www.nasdaq.com/symbol/dlph
DAL,Delta Air Lines  Inc.,http://www.nasdaq.com/symbol/dal
DEL,Deltic Timber Corporation,http://www.nasdaq.com/symbol/del
DLX,Deluxe Corporation,http://www.nasdaq.com/symbol/dlx
DNR,Denbury Resources Inc.,http://www.nasdaq.com/symbol/dnr
DKT,Deutsch Bk Contingent Cap Tr V,http://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,http://www.nasdaq.com/symbol/db
DTK,Deutsche Bank AG,http://www.nasdaq.com/symbol/dtk
DXB,Deutsche Bank AG,http://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,http://www.nasdaq.com/symbol/dvn
DV,DeVry Education Group Inc.,http://www.nasdaq.com/symbol/dv
DHX,DHI Group  Inc.,http://www.nasdaq.com/symbol/dhx
DHT,DHT Holdings  Inc.,http://www.nasdaq.com/symbol/dht
DEO,Diageo plc,http://www.nasdaq.com/symbol/deo
DO,Diamond Offshore Drilling  Inc.,http://www.nasdaq.com/symbol/do
DRH,Diamondrock Hospitality Company,http://www.nasdaq.com/symbol/drh
DSX,Diana Shipping inc.,http://www.nasdaq.com/symbol/dsx
DSX.PRB,Diana Shipping inc.,http://www.nasdaq.com/symbol/dsx.prb
DSXN,Diana Shipping inc.,http://www.nasdaq.com/symbol/dsxn
DKS,Dick&#39;s Sporting Goods Inc,http://www.nasdaq.com/symbol/dks
DBD,Diebold  Incorporated,http://www.nasdaq.com/symbol/dbd
DLR,Digital Realty Trust  Inc.,http://www.nasdaq.com/symbol/dlr
DLR.PRF,Digital Realty Trust  Inc.,http://www.nasdaq.com/symbol/dlr.prf
DLR.PRG,Digital Realty Trust  Inc.,http://www.nasdaq.com/symbol/dlr.prg
DLR.PRH,Digital Realty Trust  Inc.,http://www.nasdaq.com/symbol/dlr.prh
DLR.PRI,Digital Realty Trust  Inc.,http://www.nasdaq.com/symbol/dlr.pri
DGI,DigitalGlobe  Inc,http://www.nasdaq.com/symbol/dgi
DDS,Dillard&#39;s  Inc.,http://www.nasdaq.com/symbol/dds
DDT,Dillard&#39;s  Inc.,http://www.nasdaq.com/symbol/ddt
DIN,DineEquity  Inc,http://www.nasdaq.com/symbol/din
DPLO,Diplomat Pharmacy  Inc.,http://www.nasdaq.com/symbol/dplo
DFS,Discover Financial Services,http://www.nasdaq.com/symbol/dfs
DFS.PRB,Discover Financial Services,http://www.nasdaq.com/symbol/dfs.prb
DRA,Diversified Real Asset Income Fund,http://www.nasdaq.com/symbol/dra
DNI,Dividend and Income Fund,http://www.nasdaq.com/symbol/dni
DLB,Dolby Laboratories,http://www.nasdaq.com/symbol/dlb
DG,Dollar General Corporation,http://www.nasdaq.com/symbol/dg
DDC,Dominion Diamond Corporation,http://www.nasdaq.com/symbol/ddc
DM,Dominion Midstream Partners  LP,http://www.nasdaq.com/symbol/dm
D,Dominion Resources  Inc.,http://www.nasdaq.com/symbol/d
DCUC,Dominion Resources  Inc.,http://www.nasdaq.com/symbol/dcuc
DCUD,Dominion Resources  Inc.,http://www.nasdaq.com/symbol/dcud
DRUA,Dominion Resources  Inc.,http://www.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,http://www.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,http://www.nasdaq.com/symbol/ufs
DCI,Donaldson Company  Inc.,http://www.nasdaq.com/symbol/dci
DFIN,Donnelley Financial Solutions  Inc.,http://www.nasdaq.com/symbol/dfin
LPG,Dorian LPG Ltd.,http://www.nasdaq.com/symbol/lpg
DSL,DoubleLine Income Solutions Fund,http://www.nasdaq.com/symbol/dsl
DBL,DoubleLine Opportunistic Credit Fund,http://www.nasdaq.com/symbol/dbl
PLOW,Douglas Dynamics  Inc.,http://www.nasdaq.com/symbol/plow
DEI,Douglas Emmett  Inc.,http://www.nasdaq.com/symbol/dei
DOV,Dover Corporation,http://www.nasdaq.com/symbol/dov
DDE,Dover Downs Gaming & Entertainment Inc,http://www.nasdaq.com/symbol/dde
DVD,Dover Motorsports  Inc.,http://www.nasdaq.com/symbol/dvd
DOW,Dow Chemical Company (The),http://www.nasdaq.com/symbol/dow
DPS,Dr Pepper Snapple Group  Inc,http://www.nasdaq.com/symbol/dps
RDY,Dr. Reddy&#39;s Laboratories Ltd,http://www.nasdaq.com/symbol/rdy
DRD,DRDGOLD Limited,http://www.nasdaq.com/symbol/drd
DW,Drew Industries Incorporated,http://www.nasdaq.com/symbol/dw
DHF,Dreyfus High Yield Strategies Fund,http://www.nasdaq.com/symbol/dhf
DMB,Dreyfus Municipal Bond Infrastructure Fund  Inc.,http://www.nasdaq.com/symbol/dmb
DSM,Dreyfus Strategic Municipal Bond Fund  Inc.,http://www.nasdaq.com/symbol/dsm
LEO,Dreyfus Strategic Municipals  Inc.,http://www.nasdaq.com/symbol/leo
DRQ,Dril-Quip  Inc.,http://www.nasdaq.com/symbol/drq
DST,DST Systems  Inc.,http://www.nasdaq.com/symbol/dst
DSW,DSW Inc.,http://www.nasdaq.com/symbol/dsw
DTE,DTE Energy Company,http://www.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,http://www.nasdaq.com/symbol/dtj
DTQ,DTE Energy Company,http://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,http://www.nasdaq.com/symbol/dtv
DTZ,DTE Energy Company,http://www.nasdaq.com/symbol/dtz
DCO,Ducommun Incorporated,http://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,http://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,http://www.nasdaq.com/symbol/dse
DNP,Duff & Phelps Utilities Income  Inc.,http://www.nasdaq.com/symbol/dnp
DTF,Duff & Phelps Utilities Tax-Free Income  Inc.,http://www.nasdaq.com/symbol/dtf
DUC,Duff & Phelps Utility & Corporate Bond Trust  Inc.,http://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,http://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,http://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,http://www.nasdaq.com/symbol/dre
DNB,Dun & Bradstreet Corporation (The),http://www.nasdaq.com/symbol/dnb
DFT,Dupont Fabros Technology  Inc.,http://www.nasdaq.com/symbol/dft
DFT.PRC,Dupont Fabros Technology  Inc.,http://www.nasdaq.com/symbol/dft.prc
DHG,DWS High Income Opportunities Fund  Inc.,http://www.nasdaq.com/symbol/dhg
DY,Dycom Industries  Inc.,http://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,http://www.nasdaq.com/symbol/dlng
DYN,Dynegy Inc.,http://www.nasdaq.com/symbol/dyn
DYN.PRA,Dynegy Inc.,http://www.nasdaq.com/symbol/dyn.pra
DYN.WS,Dynegy Inc.,http://www.nasdaq.com/symbol/dyn.ws
DYNC,Dynegy Inc.,http://www.nasdaq.com/symbol/dync
DX,Dynex Capital  Inc.,http://www.nasdaq.com/symbol/dx
DX.PRA,Dynex Capital  Inc.,http://www.nasdaq.com/symbol/dx.pra
DX.PRB,Dynex Capital  Inc.,http://www.nasdaq.com/symbol/dx.prb
DD,E.I. du Pont de Nemours and Company,http://www.nasdaq.com/symbol/dd
DD.PRA,E.I. du Pont de Nemours and Company,http://www.nasdaq.com/symbol/dd.pra
DD.PRB,E.I. du Pont de Nemours and Company,http://www.nasdaq.com/symbol/dd.prb
ELF,e.l.f. Beauty  Inc.,http://www.nasdaq.com/symbol/elf
SSP,E.W. Scripps Company (The),http://www.nasdaq.com/symbol/ssp
EGIF,Eagle Growth and Income Opportunities Fund,http://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,http://www.nasdaq.com/symbol/exp
ECC           ,Eagle Point Credit Company Inc.,http://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,http://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,http://www.nasdaq.com/symbol/eccb
ECCZ,Eagle Point Credit Company Inc.,http://www.nasdaq.com/symbol/eccz
DEA,Easterly Government Properties  Inc.,http://www.nasdaq.com/symbol/dea
EGP,EastGroup Properties  Inc.,http://www.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,http://www.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,http://www.nasdaq.com/symbol/kodk
KODK.WS,Eastman Kodak Company,http://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,http://www.nasdaq.com/symbol/kodk.ws.a
ETN,Eaton Corporation  PLC,http://www.nasdaq.com/symbol/etn
ETV,Eaton Vance Corporation,http://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,http://www.nasdaq.com/symbol/etw
EV,Eaton Vance Corporation,http://www.nasdaq.com/symbol/ev
EOI,Eaton Vance Enhance Equity Income Fund,http://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,http://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,http://www.nasdaq.com/symbol/eft
EFF,Eaton vance Floating-Rate Income Plus Fund,http://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,http://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,http://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,http://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,http://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,http://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,http://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,http://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,http://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,http://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,http://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,http://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,http://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,http://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,http://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,http://www.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,http://www.nasdaq.com/symbol/ect
ECR,Eclipse Resources Corporation,http://www.nasdaq.com/symbol/ecr
ECL,Ecolab Inc.,http://www.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,http://www.nasdaq.com/symbol/ec
EIX,Edison International,http://www.nasdaq.com/symbol/eix
EDR,Education Realty Trust Inc.,http://www.nasdaq.com/symbol/edr
EW,Edwards Lifesciences Corporation,http://www.nasdaq.com/symbol/ew
EHIC,eHi Car Services Limited,http://www.nasdaq.com/symbol/ehic
EP.PRC,El Paso Corporation,http://www.nasdaq.com/symbol/ep.prc
EE,El Paso Electric Company,http://www.nasdaq.com/symbol/ee
EGO,Eldorado Gold Corporation,http://www.nasdaq.com/symbol/ego
LLY,Eli Lilly and Company,http://www.nasdaq.com/symbol/lly
ELLI,Ellie Mae  Inc.,http://www.nasdaq.com/symbol/elli
EFC,Ellington Financial LLC,http://www.nasdaq.com/symbol/efc
EARN,Ellington Residential Mortgage REIT,http://www.nasdaq.com/symbol/earn
ERJ,Embraer-Empresa Brasileira de Aeronautica,http://www.nasdaq.com/symbol/erj
EME,EMCOR Group  Inc.,http://www.nasdaq.com/symbol/eme
EMES,Emerge Energy Services LP,http://www.nasdaq.com/symbol/emes
EBS,Emergent Biosolutions  Inc.,http://www.nasdaq.com/symbol/ebs
EMG,Emergent Capital  Inc.,http://www.nasdaq.com/symbol/emg
EMR,Emerson Electric Company,http://www.nasdaq.com/symbol/emr
EDE,Empire District Electric Company (The),http://www.nasdaq.com/symbol/ede
ESRT,Empire State Realty Trust  Inc.,http://www.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,http://www.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),http://www.nasdaq.com/symbol/edn
ENBL,Enable Midstream Partners  LP,http://www.nasdaq.com/symbol/enbl
EEQ,Enbridge Energy Management LLC,http://www.nasdaq.com/symbol/eeq
EEP,Enbridge Energy  L.P.,http://www.nasdaq.com/symbol/eep
ENB,Enbridge Inc,http://www.nasdaq.com/symbol/enb
ECA,Encana Corporation,http://www.nasdaq.com/symbol/eca
EXK,Endeavour Silver Corporation,http://www.nasdaq.com/symbol/exk
EOCA,Endesa Americas S.A.,http://www.nasdaq.com/symbol/eoca
ENH,Endurance Specialty Holdings Ltd,http://www.nasdaq.com/symbol/enh
ENH.PRC,Endurance Specialty Holdings Ltd,http://www.nasdaq.com/symbol/enh.prc
NDRO,Enduro Royalty Trust,http://www.nasdaq.com/symbol/ndro
ENIC,Enel Chile S.A.,http://www.nasdaq.com/symbol/enic
EOCC,Enel Generacion Chile S.A.,http://www.nasdaq.com/symbol/eocc
EGN,Energen Corporation,http://www.nasdaq.com/symbol/egn
ENR,Energizer Holdings  Inc.,http://www.nasdaq.com/symbol/enr
EPC,Energizer Holdings  Inc.,http://www.nasdaq.com/symbol/epc
ETE,Energy Transfer Equity  L.P.,http://www.nasdaq.com/symbol/ete
ETP,ENERGY TRANSFER PARTNERS,http://www.nasdaq.com/symbol/etp
ERF,Enerplus Corporation,http://www.nasdaq.com/symbol/erf
ENIA,Enersis Americas S.A.,http://www.nasdaq.com/symbol/enia
ENS,Enersys,http://www.nasdaq.com/symbol/ens
EGL,Engility Holdings  Inc.,http://www.nasdaq.com/symbol/egl
E,ENI S.p.A.,http://www.nasdaq.com/symbol/e
ENLK,EnLink Midstream Partners  LP,http://www.nasdaq.com/symbol/enlk
ENLC,EnLink Midstream  LLC,http://www.nasdaq.com/symbol/enlc
EBF,Ennis  Inc.,http://www.nasdaq.com/symbol/ebf
ENVA,Enova International  Inc.,http://www.nasdaq.com/symbol/enva
NPO,EnPro Industries,http://www.nasdaq.com/symbol/npo
ESV,ENSCO plc,http://www.nasdaq.com/symbol/esv
ETM,Entercom Communications Corporation,http://www.nasdaq.com/symbol/etm
EAB,Entergy Arkansas  Inc.,http://www.nasdaq.com/symbol/eab
EAE,Entergy Arkansas  Inc.,http://www.nasdaq.com/symbol/eae
EAI,Entergy Arkansas  Inc.,http://www.nasdaq.com/symbol/eai
ETR,Entergy Corporation,http://www.nasdaq.com/symbol/etr
ELC,Entergy Louisiana  Inc.,http://www.nasdaq.com/symbol/elc
ELJ,Entergy Louisiana  Inc.,http://www.nasdaq.com/symbol/elj
ELU,Entergy Louisiana  Inc.,http://www.nasdaq.com/symbol/elu
EMP,Entergy Mississippi  Inc.,http://www.nasdaq.com/symbol/emp
ENJ,Entergy New Orleans  Inc.,http://www.nasdaq.com/symbol/enj
ENO,Entergy New Orleans  Inc.,http://www.nasdaq.com/symbol/eno
EZT,Entergy Texas Inc,http://www.nasdaq.com/symbol/ezt
EPD,Enterprise Products Partners L.P.,http://www.nasdaq.com/symbol/epd
EVC,Entravision Communications Corporation,http://www.nasdaq.com/symbol/evc
ENV,Envestnet  Inc,http://www.nasdaq.com/symbol/env
EVHC,Envision Healthcare Holdings  Inc.,http://www.nasdaq.com/symbol/evhc
EVA,Enviva Partners  LP,http://www.nasdaq.com/symbol/eva
ENZ,Enzo Biochem  Inc.,http://www.nasdaq.com/symbol/enz
EOG,EOG Resources  Inc.,http://www.nasdaq.com/symbol/eog
EPE,EP Energy Corporation,http://www.nasdaq.com/symbol/epe
EPAM,EPAM Systems  Inc.,http://www.nasdaq.com/symbol/epam
EPR,EPR Properties,http://www.nasdaq.com/symbol/epr
EPR.PRC,EPR Properties,http://www.nasdaq.com/symbol/epr.prc
EPR.PRE,EPR Properties,http://www.nasdaq.com/symbol/epr.pre
EPR.PRF,EPR Properties,http://www.nasdaq.com/symbol/epr.prf
EQT,EQT Corporation,http://www.nasdaq.com/symbol/eqt
EQGP,EQT GP Holdings  LP,http://www.nasdaq.com/symbol/eqgp
EQM,EQT Midstream Partners  LP,http://www.nasdaq.com/symbol/eqm
EFX,Equifax  Inc.,http://www.nasdaq.com/symbol/efx
EQC,Equity Commonwealth,http://www.nasdaq.com/symbol/eqc
EQC.PRD,Equity Commonwealth,http://www.nasdaq.com/symbol/eqc.prd
EQCO,Equity Commonwealth,http://www.nasdaq.com/symbol/eqco
ELS,Equity Lifestyle Properties  Inc.,http://www.nasdaq.com/symbol/els
ELS.PRC,Equity Lifestyle Properties  Inc.,http://www.nasdaq.com/symbol/els.prc
EQY,Equity One  Inc.,http://www.nasdaq.com/symbol/eqy
EQR,Equity Residential,http://www.nasdaq.com/symbol/eqr
EQS,Equus Total Return  Inc.,http://www.nasdaq.com/symbol/eqs
ERA,Era Group  Inc.,http://www.nasdaq.com/symbol/era
EROS,Eros International PLC,http://www.nasdaq.com/symbol/eros
ESE,ESCO Technologies Inc.,http://www.nasdaq.com/symbol/ese
ESNT,Essent Group Ltd.,http://www.nasdaq.com/symbol/esnt
ESS,Essex Property Trust  Inc.,http://www.nasdaq.com/symbol/ess
EL,Estee Lauder Companies  Inc. (The),http://www.nasdaq.com/symbol/el
ESL,Esterline Technologies Corporation,http://www.nasdaq.com/symbol/esl
ETH,Ethan Allen Interiors Inc.,http://www.nasdaq.com/symbol/eth
EURN,Euronav NV,http://www.nasdaq.com/symbol/eurn
EEA,European Equity Fund  Inc. (The),http://www.nasdaq.com/symbol/eea
EVER,EverBank Financial Corp.,http://www.nasdaq.com/symbol/ever
EVR,Evercore Partners Inc,http://www.nasdaq.com/symbol/evr
RE,Everest Re Group  Ltd.,http://www.nasdaq.com/symbol/re
EVRI,Everi Holdings Inc.,http://www.nasdaq.com/symbol/evri
ES,Eversource Energy,http://www.nasdaq.com/symbol/es
EVTC,Evertec  Inc.,http://www.nasdaq.com/symbol/evtc
EVDY,Everyday Health  Inc.,http://www.nasdaq.com/symbol/evdy
EVGN,Evogene Ltd.,http://www.nasdaq.com/symbol/evgn
EVH,Evolent Health  Inc,http://www.nasdaq.com/symbol/evh
EXAR,Exar Corporation,http://www.nasdaq.com/symbol/exar
XCO,EXCO Resources NL,http://www.nasdaq.com/symbol/xco
EXC,Exelon Corporation,http://www.nasdaq.com/symbol/exc
EXCU,Exelon Corporation,http://www.nasdaq.com/symbol/excu
EXPR,Express  Inc.,http://www.nasdaq.com/symbol/expr
STAY,Extended Stay America  Inc.,http://www.nasdaq.com/symbol/stay
EXTN,Exterran Corporation,http://www.nasdaq.com/symbol/extn
EXR,Extra Space Storage Inc,http://www.nasdaq.com/symbol/exr
XOM,Exxon Mobil Corporation,http://www.nasdaq.com/symbol/xom
FNB,F.N.B. Corporation,http://www.nasdaq.com/symbol/fnb
FNB.PRE,F.N.B. Corporation,http://www.nasdaq.com/symbol/fnb.pre
FN,Fabrinet,http://www.nasdaq.com/symbol/fn
FDS,FactSet Research Systems Inc.,http://www.nasdaq.com/symbol/fds
FICO,Fair Isaac Corporation,http://www.nasdaq.com/symbol/fico
FMSA,Fairmount Santrol Holdings Inc.,http://www.nasdaq.com/symbol/fmsa
SFUN,Fanf Holdings Limited,http://www.nasdaq.com/symbol/sfun
FPI,Farmland Partners Inc.,http://www.nasdaq.com/symbol/fpi
FBK,FB Financial Corporation,http://www.nasdaq.com/symbol/fbk
FFG,FBL Financial Group  Inc.,http://www.nasdaq.com/symbol/ffg
FCB,FCB Financial Holdings  Inc.,http://www.nasdaq.com/symbol/fcb
AGM,Federal Agricultural Mortgage Corporation,http://www.nasdaq.com/symbol/agm
AGM.A,Federal Agricultural Mortgage Corporation,http://www.nasdaq.com/symbol/agm.a
AGM.PRA,Federal Agricultural Mortgage Corporation,http://www.nasdaq.com/symbol/agm.pra
AGM.PRB,Federal Agricultural Mortgage Corporation,http://www.nasdaq.com/symbol/agm.prb
AGM.PRC,Federal Agricultural Mortgage Corporation,http://www.nasdaq.com/symbol/agm.prc
FRT,Federal Realty Investment Trust,http://www.nasdaq.com/symbol/frt
FSS,Federal Signal Corporation,http://www.nasdaq.com/symbol/fss
FII,Federated Investors  Inc.,http://www.nasdaq.com/symbol/fii
FPT,Federated Premier Intermediate Municipal Income Fund,http://www.nasdaq.com/symbol/fpt
FMN,Federated Premier Municipal Income Fund,http://www.nasdaq.com/symbol/fmn
FDX,FedEx Corporation,http://www.nasdaq.com/symbol/fdx
FCH,FelCor Lodging Trust Incorporated,http://www.nasdaq.com/symbol/fch
FCH.PRA,FelCor Lodging Trust Incorporated,http://www.nasdaq.com/symbol/fch.pra
RACE,Ferrari N.V.,http://www.nasdaq.com/symbol/race
FGP,Ferrellgas Partners  L.P.,http://www.nasdaq.com/symbol/fgp
FOE,Ferro Corporation,http://www.nasdaq.com/symbol/foe
FCAM,Fiat Chrysler Automobiles N.V.,http://www.nasdaq.com/symbol/fcam
FCAU,Fiat Chrysler Automobiles N.V.,http://www.nasdaq.com/symbol/fcau
FBR,Fibria Celulose S.A.,http://www.nasdaq.com/symbol/fbr
FGL,Fidelity and Guaranty Life,http://www.nasdaq.com/symbol/fgl
FNF,Fidelity National Financial  Inc.,http://www.nasdaq.com/symbol/fnf
FNFV,Fidelity National Financial  Inc.,http://www.nasdaq.com/symbol/fnfv
FIS,Fidelity National Information Services  Inc.,http://www.nasdaq.com/symbol/fis
FMO,Fiduciary/Claymore MLP Opportunity Fund,http://www.nasdaq.com/symbol/fmo
FSCE,Fifth Street Finance Corp.,http://www.nasdaq.com/symbol/fsce
FAC,First Acceptance Corporation,http://www.nasdaq.com/symbol/fac
FAF,First American Corporation (The),http://www.nasdaq.com/symbol/faf
FBP,First BanCorp.,http://www.nasdaq.com/symbol/fbp
FCFS,First Cash  Inc.,http://www.nasdaq.com/symbol/fcfs
FCF,First Commonwealth Financial Corporation,http://www.nasdaq.com/symbol/fcf
FDC,First Data Corporation,http://www.nasdaq.com/symbol/fdc
FHN,First Horizon National Corporation,http://www.nasdaq.com/symbol/fhn
FHN.PRA,First Horizon National Corporation,http://www.nasdaq.com/symbol/fhn.pra
FR,First Industrial Realty Trust  Inc.,http://www.nasdaq.com/symbol/fr
AG,First Majestic Silver Corp.,http://www.nasdaq.com/symbol/ag
FPO,First Potomac Realty Trust,http://www.nasdaq.com/symbol/fpo
FRC,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc
FRC.PRA,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.pra
FRC.PRB,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.prb
FRC.PRC,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.prc
FRC.PRD,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.prd
FRC.PRE,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.pre
FRC.PRF,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.prf
FRC.PRG,FIRST REPUBLIC BANK,http://www.nasdaq.com/symbol/frc.prg
FFA,First Trust,http://www.nasdaq.com/symbol/ffa
FMY,First Trust,http://www.nasdaq.com/symbol/fmy
FDEU,First Trust Dynamic Europe Equity Income Fund,http://www.nasdaq.com/symbol/fdeu
FIF,First Trust Energy Infrastructure Fund,http://www.nasdaq.com/symbol/fif
FSD,First Trust High Income Long Short Fund,http://www.nasdaq.com/symbol/fsd
FPF,First Trust Intermediate Duration Preferred & Income Fund,http://www.nasdaq.com/symbol/fpf
FEI           ,First Trust MLP and Energy Income Fund,http://www.nasdaq.com/symbol/fei
FPL,First Trust New Opportunities MLP & Energy Fund,http://www.nasdaq.com/symbol/fpl
FCT,First Trust Senior Floating Rate Income Fund II,http://www.nasdaq.com/symbol/fct
FGB,First Trust Specialty Finance and Financial Opportunities Fund,http://www.nasdaq.com/symbol/fgb
FHY,First Trust Strategic High Income Fund II,http://www.nasdaq.com/symbol/fhy
FEO,First Trust/Aberdeen Emerging Opportunity Fund,http://www.nasdaq.com/symbol/feo
FAM,First Trust/Aberdeen Global Opportunity Income Fund,http://www.nasdaq.com/symbol/fam
FE,FirstEnergy Corporation,http://www.nasdaq.com/symbol/fe
FIT,Fitbit  Inc.,http://www.nasdaq.com/symbol/fit
OAKS,Five Oaks Investment Corp.,http://www.nasdaq.com/symbol/oaks
FBC,Flagstar Bancorp  Inc.,http://www.nasdaq.com/symbol/fbc
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,http://www.nasdaq.com/symbol/dfp
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,http://www.nasdaq.com/symbol/pfd
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,http://www.nasdaq.com/symbol/pfo
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,http://www.nasdaq.com/symbol/ffc
FLC,Flaherty & Crumrine Total Return Fund Inc,http://www.nasdaq.com/symbol/flc
FLT,FleetCor Technologies  Inc.,http://www.nasdaq.com/symbol/flt
FTK,Flotek Industries  Inc.,http://www.nasdaq.com/symbol/ftk
FLO,Flowers Foods  Inc.,http://www.nasdaq.com/symbol/flo
FLS,Flowserve Corporation,http://www.nasdaq.com/symbol/fls
